evid,time_delay,corr_coef,angle_2d,Pp_2d,Ps_3d,Inclination_3d,angle_3d,Pp_3d
122817,0.09,0.91,205.6,0.97039729749,0.928023626559,4.86607814655,205.6,0.753650882993
122850,0.03,-0.89,210.6,0.924673524472,0.892968241647,0.9059798332,210.6,0.460436764148
122876,0.265,0.81,269.8,0.906256080289,0.753261333782,-6.53815201582,270.0,0.9150197383
122879,0.3,-0.69,187.1,0.828585688209,0.885385008189,20.544190026,186.8,0.723546931081
122886,0.25,0.93,312.3,0.975052356506,0.935396454653,-4.05244022001,312.3,0.820617747326
122891,0.1,-0.94,283.8,0.933735067568,0.919245921248,12.7330483652,283.9,0.782615486797
122915,0.135,-0.97,315.3,0.981979433939,0.952329309333,-23.0511204682,315.3,0.852523802602
122945,0.085,-0.82,214.8,0.946830283234,0.93986529433,-12.9965680178,214.9,0.940424798189
123010,0.06,-0.83,274.8,0.841469115115,0.913040691191,11.6526236551,274.9,0.931094901691
123031,0.29,0.71,189.6,0.860604635426,0.900974715387,-5.41431755568,189.5,0.973042664425
123039,0.21,0.94,207.2,0.880906735113,0.914638541996,-36.5626451495,206.8,0.714925946202
123041,0.075,0.87,308.2,0.910916781126,0.938388341981,-14.2787995087,308.3,0.943492231755
123058,0.19,0.94,200.2,0.924653283265,0.960664429939,-10.551958176,200.2,0.947198140288
123063,0.12,-0.93,277.4,0.883459812471,0.929864165415,-12.7400194123,277.3,0.794888835524
123097,0.17,-0.75,185.5,0.951775939962,0.976099741516,-50.1736392334,185.4,0.960065868275
123098,0.115,0.87,210.6,0.968680785279,0.937980931599,-40.4513834915,210.5,0.960716114849
123105,0.235,0.71,189.7,0.96219527925,0.96155249969,-47.5566829669,189.5,0.866931754964
123115,0.09,0.41,359.9,0.959137248266,0.9167411678,-3.05162965204,359.9,0.980493495932
123127,0.18,0.97,264.9,0.965838893726,0.961096499804,-34.155769158,264.9,0.468895634051
123141,0.245,0.75,264.5,0.921369288649,0.943785872702,-11.1450213113,264.4,0.940870745646
123145,0.1,-0.97,269.3,0.953500862013,0.973645324892,-20.9682722447,269.3,0.876032474468
123166,0.185,-0.99,256.8,0.949534415157,0.970063621905,2.37900471247,256.8,0.81948365004
123174,0.1,-0.95,278.6,0.955390298117,0.971746542328,-5.81923845972,278.6,0.766071227924
123176,0.05,-0.83,244.9,0.969205433707,0.906845626875,1.62704697261,244.9,0.948799579385
123182,0.05,-0.89,265.0,0.984151344456,0.934369584371,-20.7255749642,264.9,0.965983456488
123185,0.245,0.89,285.0,0.879222157355,0.916691436315,-17.4030781694,284.8,0.8427465202
123187,0.05,0.6,342.5,0.820464559006,0.92542826749,-41.6105762929,341.9,0.971928482813
123201,0.08,-0.98,269.8,0.896457915622,0.943238354602,-28.7353788988,269.6,0.971442978854
123222,0.035,-0.86,239.1,0.86514216305,0.952545224827,-62.0716014835,238.7,0.674098536261
123223,0.26,-0.83,281.6,0.910525984488,0.932223326094,26.7877576668,281.8,0.985249598348
123224,0.05,-0.88,259.8,0.855237258433,0.930556695784,-39.2064463772,259.3,0.944921542521
123225,0.045,-0.98,254.3,0.961871894167,0.976888916021,-22.2942594634,254.3,0.727800884081
123230,0.185,0.86,316.9,0.897828657375,0.918371796758,36.0381048701,317.4,0.859561627694
123233,0.075,-0.98,261.4,0.957137693916,0.866749573336,4.58918884442,261.4,0.956324943762
123250,0.025,-0.89,305.2,0.940412489226,0.937009592953,-30.5326165969,305.4,0.924208756105
