evid,evname,prefor,lat,lon,depth,time,nass,ndef,mb,ms,ml,Unknown,UTCtime
124149,202003100211,124149,35.095,32.559,13.0, 3/10/2020 (070)  2:12:25.820,37,37,,2.7,,(070),2020-03-10T02:12:25.820000Z
124150,202003101632,124150,32.938,35.2,2.0, 3/10/2020 (070) 16:33:47.420,12,12,,1.6,,(070),2020-03-10T16:33:47.420000Z
124151,202003102043,124151,33.851,34.657,9.0, 3/10/2020 (070) 20:44:37.700,25,25,,2.1,,(070),2020-03-10T20:44:37.700000Z
124152,202003102301,124152,33.674,35.893,1.0, 3/10/2020 (070) 23:03:07.600,15,15,,1.9,,(070),2020-03-10T23:03:07.600000Z
124153,202003120254,124153,33.547,35.803,0.0, 3/12/2020 (072)  2:55:56.860,7,7,,1.5,,(072),2020-03-12T02:55:56.860000Z
124154,202003121204,124154,33.256,35.173,1.0, 3/12/2020 (072) 12:06:20.050,33,33,,2.4,2.2,(072),2020-03-12T12:06:20.050000Z
124155,202003121435,124155,33.739,36.907,1.0, 3/12/2020 (072) 14:37:04.860,6,6,,2.2,,(072),2020-03-12T14:37:04.860000Z
124156,202003130358,124156,33.165,35.609,17.0, 3/13/2020 (073)  3:59:54.030,17,17,,1.3,,(073),2020-03-13T03:59:54.030000Z
124157,202003131108,124157,27.879,33.629,8.0, 3/13/2020 (073) 11:09:03.440,20,20,,3.1,,(073),2020-03-13T11:09:03.440000Z
124158,202003131950,124158,34.67,33.542,2.0, 3/13/2020 (073) 19:51:25.640,17,17,,2.0,,(073),2020-03-13T19:51:25.640000Z
124159,202003142050,124159,33.282,33.703,1.0, 3/14/2020 (074) 20:52:39.400,9,9,,1.8,,(074),2020-03-14T20:52:39.400000Z
124160,202003150808,124160,33.849,35.852,0.0, 3/15/2020 (075)  8:09:27.670,53,53,,2.7,,(075),2020-03-15T08:09:27.670000Z
124161,202003151213,124161,32.973,35.576,19.0, 3/15/2020 (075) 12:14:31.210,28,28,,1.7,,(075),2020-03-15T12:14:31.210000Z
124162,202003151214,124162,32.938,35.464,0.0, 3/15/2020 (075) 12:15:05.210,13,13,,1.4,,(075),2020-03-15T12:15:05.210000Z
124163,202003160747,124163,28.913,34.726,0.0, 3/16/2020 (076)  7:48:35.350,8,8,,2.3,,(076),2020-03-16T07:48:35.350000Z
124164,202003162103,124164,33.291,35.22,1.0, 3/16/2020 (076) 21:04:19.740,29,29,,2.0,,(076),2020-03-16T21:04:19.740000Z
124165,202003162335,124165,33.313,35.215,1.0, 3/16/2020 (076) 23:36:06.810,35,35,,2.2,,(076),2020-03-16T23:36:06.810000Z
124166,202003170102,124166,32.009,35.35,0.0, 3/17/2020 (077)  1:03:47.030,17,17,,1.7,,(077),2020-03-17T01:03:47.030000Z
124167,202003171246,124167,33.236,35.239,1.0, 3/17/2020 (077) 12:48:26.990,5,5,,1.8,,(077),2020-03-17T12:48:26.990000Z
124168,202003181529,124168,34.09,36.961,10.0, 3/18/2020 (078) 15:31:05.960,11,11,,2.3,,(078),2020-03-18T15:31:05.960000Z
124169,202003190017,124169,29.402,34.943,24.0, 3/19/2020 (079)  0:19:00.360,6,6,,1.2,,(079),2020-03-19T00:19:00.360000Z
124170,202003201218,124170,32.414,35.588,10.0, 3/20/2020 (080) 12:20:08.330,12,12,,1.3,,(080),2020-03-20T12:20:08.330000Z
124171,202003201305,124171,33.009,35.66,3.0, 3/20/2020 (080) 13:08:33.570,12,12,,0.9,,(080),2020-03-20T13:08:33.570000Z
124172,202003201456,124172,31.433,35.467,19.0, 3/20/2020 (080) 14:58:02.900,8,8,,1.1,,(080),2020-03-20T14:58:02.900000Z
124173,202003202307,124173,33.7,35.884,1.0, 3/20/2020 (080) 23:09:24.220,26,26,,1.9,,(080),2020-03-20T23:09:24.220000Z
124174,202003202327,124174,33.198,35.919,3.0, 3/20/2020 (080) 23:30:33.250,10,10,,1.0,,(080),2020-03-20T23:30:33.250000Z
124175,202003210802,124175,29.545,34.804,14.0, 3/21/2020 (081)  8:02:52.780,17,17,,1.9,,(081),2020-03-21T08:02:52.780000Z
124176,202003220428,124176,32.407,35.557,18.0, 3/22/2020 (082)  4:30:18.870,10,10,,1.3,,(082),2020-03-22T04:30:18.870000Z
124177,202003220717,124177,32.346,35.675,40.0, 3/22/2020 (082)  7:19:18.850,12,12,,1.4,,(082),2020-03-22T07:19:18.850000Z
124178,202003222257,124178,32.096,35.442,4.0, 3/22/2020 (082) 22:58:52.700,29,29,,1.9,,(082),2020-03-22T22:58:52.700000Z
124179,202003231520,124179,34.154,36.858,14.0, 3/23/2020 (083) 15:21:23.250,21,21,,2.7,,(083),2020-03-23T15:21:23.250000Z
124180,202003242300,124180,29.888,35.117,18.0, 3/24/2020 (084) 23:01:31.940,10,10,,1.3,,(084),2020-03-24T23:01:31.940000Z
124181,202003262321,124181,34.934,35.237,1.0, 3/26/2020 (086) 23:21:19.620,23,23,,2.6,,(086),2020-03-26T23:21:19.620000Z
124182,202003270345,124182,32.389,35.539,17.0, 3/27/2020 (087)  3:47:43.210,12,12,,1.1,,(087),2020-03-27T03:47:43.210000Z
124183,202003270346,124183,33.083,35.578,18.0, 3/27/2020 (087)  3:47:51.200,15,15,,1.4,,(087),2020-03-27T03:47:51.200000Z
124184,202003270426,124184,33.492,35.92,5.0, 3/27/2020 (087)  4:28:19.610,27,27,,1.9,,(087),2020-03-27T04:28:19.610000Z
124185,202003270827,124185,32.407,35.564,14.0, 3/27/2020 (087)  8:28:26.010,58,58,,2.1,,(087),2020-03-27T08:28:26.010000Z
124186,202003270846,124186,33.426,34.709,9.0, 3/27/2020 (087)  8:47:56.900,15,15,,2.0,,(087),2020-03-27T08:47:56.900000Z
124187,202003271505,124187,31.853,35.587,17.0, 3/27/2020 (087) 15:07:09.210,42,42,,1.9,,(087),2020-03-27T15:07:09.210000Z
124188,202003272119,124188,32.404,35.574,14.0, 3/27/2020 (087) 21:20:39.710,51,51,,1.9,1.9,(087),2020-03-27T21:20:39.710000Z
124189,202003272131,124189,32.409,35.562,14.0, 3/27/2020 (087) 21:32:42.560,54,54,,1.9,1.9,(087),2020-03-27T21:32:42.560000Z
124190,202003280301,124190,33.647,35.813,1.0, 3/28/2020 (088)  3:03:57.490,9,9,,1.4,,(088),2020-03-28T03:03:57.490000Z
124191,202003280909,124191,31.378,35.527,14.0, 3/28/2020 (088)  9:10:24.710,20,20,,2.0,,(088),2020-03-28T09:10:24.710000Z
124192,202003281028,124192,34.686,36.207,6.0, 3/28/2020 (088) 10:28:17.680,7,7,,1.9,,(088),2020-03-28T10:28:17.680000Z
124193,202003281321,124193,32.36,35.499,20.0, 3/28/2020 (088) 13:23:14.080,4,4,,1.5,,(088),2020-03-28T13:23:14.080000Z
124194,202003281737,124194,32.41,35.57,13.0, 3/28/2020 (088) 17:39:20.110,4,4,,1.0,,(088),2020-03-28T17:39:20.110000Z
124195,202003301629,124195,33.655,35.539,3.0, 3/30/2020 (090) 16:30:42.180,21,21,,1.4,,(090),2020-03-30T16:30:42.180000Z
124196,202003310021,124196,32.797,35.244,20.0, 3/31/2020 (091)  0:23:08.850,10,10,,1.2,,(091),2020-03-31T00:23:08.850000Z
124197,202003310340,124197,33.106,35.688,6.0, 3/31/2020 (091)  3:41:50.290,9,9,,1.2,,(091),2020-03-31T03:41:50.290000Z
124198,202003311151,124198,33.374,35.598,14.0, 3/31/2020 (091) 11:53:09.690,25,25,,1.9,,(091),2020-03-31T11:53:09.690000Z
124199,202003312046,124199,30.474,35.163,14.0, 3/31/2020 (091) 20:48:11.300,6,6,,1.0,,(091),2020-03-31T20:48:11.300000Z
124200,202004010859,124200,33.019,35.639,8.0, 4/01/2020 (092)  8:59:55.720,11,11,,1.7,,(092),2020-04-01T08:59:55.720000Z
124201,202004011426,124201,33.223,35.732,1.0, 4/01/2020 (092) 14:27:55.680,11,11,,1.6,,(092),2020-04-01T14:27:55.680000Z
124202,202004012242,124202,33.316,35.714,80.0, 4/01/2020 (092) 22:44:44.360,9,9,,1.4,,(092),2020-04-01T22:44:44.360000Z
124203,202004012307,124203,32.748,34.834,16.0, 4/01/2020 (092) 23:08:57.940,22,22,,1.7,,(092),2020-04-01T23:08:57.940000Z
124204,202004020051,124204,33.159,35.588,17.0, 4/02/2020 (093)  0:53:11.930,11,11,,1.1,,(093),2020-04-02T00:53:11.930000Z
124205,202004020110,124205,33.145,35.603,16.0, 4/02/2020 (093)  1:12:17.400,25,25,,1.6,,(093),2020-04-02T01:12:17.400000Z
124206,202004020111,124206,33.132,35.6,9.0, 4/02/2020 (093)  1:12:23.510,15,15,,1.5,,(093),2020-04-02T01:12:23.510000Z
124207,202004020129,124207,34.443,32.002,30.0, 4/02/2020 (093)  1:29:54.180,24,24,,2.5,,(093),2020-04-02T01:29:54.180000Z
124208,202004020438,124208,33.149,35.582,15.0, 4/02/2020 (093)  4:40:38.340,11,11,,1.3,,(093),2020-04-02T04:40:38.340000Z
124209,202004020935,124209,33.139,35.595,15.0, 4/02/2020 (093)  9:37:07.750,9,9,,1.2,,(093),2020-04-02T09:37:07.750000Z
124210,202004021436,124210,33.136,35.594,14.0, 4/02/2020 (093) 14:37:47.400,8,8,,0.8,,(093),2020-04-02T14:37:47.400000Z
124211,202004021556,124211,33.145,35.591,15.0, 4/02/2020 (093) 15:57:53.820,14,14,,1.5,,(093),2020-04-02T15:57:53.820000Z
124212,202004021653,124212,33.155,35.585,16.0, 4/02/2020 (093) 16:55:02.080,18,18,,1.5,,(093),2020-04-02T16:55:02.080000Z
124213,202004021655,124213,33.149,35.602,16.0, 4/02/2020 (093) 16:56:45.320,9,9,,0.9,,(093),2020-04-02T16:56:45.320000Z
124214,202004021659,124214,33.154,35.592,17.0, 4/02/2020 (093) 17:01:46.150,15,15,,1.5,,(093),2020-04-02T17:01:46.150000Z
124215,202004021719,124215,33.146,35.589,16.0, 4/02/2020 (093) 17:21:16.670,14,14,,1.4,,(093),2020-04-02T17:21:16.670000Z
124216,202004021732,124216,33.161,35.676,2.0, 4/02/2020 (093) 17:32:50.340,8,8,,0.8,,(093),2020-04-02T17:32:50.340000Z
124217,202004021800,124217,34.458,34.422,10.0, 4/02/2020 (093) 18:01:40.470,14,14,,2.1,,(093),2020-04-02T18:01:40.470000Z
124218,202004021802,124218,34.416,32.229,10.0, 4/02/2020 (093) 18:02:21.920,37,37,,2.6,,(093),2020-04-02T18:02:21.920000Z
124219,202004021831,124219,33.154,35.584,14.0, 4/02/2020 (093) 18:33:10.240,11,11,,1.1,,(093),2020-04-02T18:33:10.240000Z
124220,202004022040,124220,33.119,35.613,16.0, 4/02/2020 (093) 20:41:42.870,9,9,,0.8,,(093),2020-04-02T20:41:42.870000Z
124221,202004030910,124221,33.128,35.579,4.0, 4/03/2020 (094)  9:11:49.120,47,47,,2.3,,(094),2020-04-03T09:11:49.120000Z
124222,202004030911,124222,33.146,35.605,13.0, 4/03/2020 (094)  9:12:23.010,14,14,,1.8,,(094),2020-04-03T09:12:23.010000Z
124223,202004030912,124223,33.144,35.601,15.0, 4/03/2020 (094)  9:13:41.670,17,17,,1.7,,(094),2020-04-03T09:13:41.670000Z
124224,202004030934,124224,33.133,35.603,8.0, 4/03/2020 (094)  9:35:19.320,14,14,,1.4,,(094),2020-04-03T09:35:19.320000Z
124225,202004031015,124225,33.127,35.637,14.0, 4/03/2020 (094) 10:16:15.880,8,8,,1.5,,(094),2020-04-03T10:16:15.880000Z
124226,202004031512,124226,33.164,35.578,18.0, 4/03/2020 (094) 15:12:33.390,10,10,,1.2,,(094),2020-04-03T15:12:33.390000Z
124227,202004031547,124227,33.145,35.6,9.0, 4/03/2020 (094) 15:47:49.200,13,13,,1.0,,(094),2020-04-03T15:47:49.200000Z
124228,202004040028,124228,33.134,35.58,4.0, 4/04/2020 (095)  0:30:11.720,53,53,,2.1,,(095),2020-04-04T00:30:11.720000Z
124229,202004040045,124229,33.136,35.574,4.0, 4/04/2020 (095)  0:47:11.580,53,53,,2.2,,(095),2020-04-04T00:47:11.580000Z
124230,202004040054,124230,33.149,35.588,13.0, 4/04/2020 (095)  0:54:46.890,21,21,,1.5,,(095),2020-04-04T00:54:46.890000Z
124231,202004040118,124231,33.164,35.606,17.0, 4/04/2020 (095)  1:18:57.520,9,9,,1.2,,(095),2020-04-04T01:18:57.520000Z
124232,202004040126,124232,33.138,35.599,11.0, 4/04/2020 (095)  1:27:07.160,9,9,,1.1,,(095),2020-04-04T01:27:07.160000Z
124233,202004040330,124233,33.539,35.254,1.0, 4/04/2020 (095)  3:31:26.290,18,18,,1.7,,(095),2020-04-04T03:31:26.290000Z
124234,202004040340,124234,34.736,36.202,4.0, 4/04/2020 (095)  3:40:33.040,7,7,,1.9,,(095),2020-04-04T03:40:33.040000Z
124235,202004040350,124235,32.597,35.297,0.0, 4/04/2020 (095)  3:52:09.170,5,5,,1.3,,(095),2020-04-04T03:52:09.170000Z
124236,202004040433,124236,33.136,35.584,12.0, 4/04/2020 (095)  4:34:56.900,11,11,,1.3,,(095),2020-04-04T04:34:56.900000Z
124237,202004040502,124237,33.163,35.572,10.0, 4/04/2020 (095)  5:03:44.250,9,9,,1.2,,(095),2020-04-04T05:03:44.250000Z
124238,202004040510,124238,34.849,35.186,0.0, 4/04/2020 (095)  5:11:26.290,9,9,,2.0,,(095),2020-04-04T05:11:26.290000Z
124239,202004040555,124239,33.165,35.609,20.0, 4/04/2020 (095)  5:56:27.590,15,15,,1.6,,(095),2020-04-04T05:56:27.590000Z
124240,202004040605,124240,33.138,35.595,12.0, 4/04/2020 (095)  6:07:35.560,13,13,,1.5,,(095),2020-04-04T06:07:35.560000Z
124241,202004040607,124241,33.144,35.62,10.0, 4/04/2020 (095)  6:09:45.770,9,9,,1.1,,(095),2020-04-04T06:09:45.770000Z
124242,202004041035,124242,33.15,35.603,12.0, 4/04/2020 (095) 10:35:37.260,11,11,,1.3,,(095),2020-04-04T10:35:37.260000Z
124243,202004041215,124243,32.358,35.499,18.0, 4/04/2020 (095) 12:15:34.710,19,19,,1.6,,(095),2020-04-04T12:15:34.710000Z
124244,202004041407,124244,33.153,35.593,15.0, 4/04/2020 (095) 14:07:33.130,17,17,,1.5,,(095),2020-04-04T14:07:33.130000Z
124245,202004041409,124245,33.142,35.577,11.0, 4/04/2020 (095) 14:10:22.750,15,15,,1.4,,(095),2020-04-04T14:10:22.750000Z
124246,202004041458,124246,33.123,35.617,1.0, 4/04/2020 (095) 14:58:50.100,15,15,,1.4,,(095),2020-04-04T14:58:50.100000Z
124247,202004041650,124247,33.146,35.575,10.0, 4/04/2020 (095) 16:52:03.520,5,5,,0.6,,(095),2020-04-04T16:52:03.520000Z
124248,202004041812,124248,33.559,35.379,3.0, 4/04/2020 (095) 18:16:31.730,15,15,,1.6,,(095),2020-04-04T18:16:31.730000Z
124249,202004041837,124249,33.162,35.585,15.0, 4/04/2020 (095) 18:37:49.380,9,9,,1.4,,(095),2020-04-04T18:37:49.380000Z
124250,202004041844,124250,34.771,32.631,20.0, 4/04/2020 (095) 18:44:33.390,42,42,,2.8,,(095),2020-04-04T18:44:33.390000Z
124251,202004042003,124251,33.112,35.636,15.0, 4/04/2020 (095) 20:03:26.650,9,9,,1.0,,(095),2020-04-04T20:03:26.650000Z
124252,202004042028,124252,33.754,35.375,0.0, 4/04/2020 (095) 20:28:50.330,19,19,,1.7,,(095),2020-04-04T20:28:50.330000Z
124253,202004042259,124253,33.14,35.583,11.0, 4/04/2020 (095) 23:02:45.500,6,6,,1.2,,(095),2020-04-04T23:02:45.500000Z
124254,202004042335,124254,33.124,35.611,5.0, 4/04/2020 (095) 23:36:12.400,10,10,,1.3,,(095),2020-04-04T23:36:12.400000Z
124255,202004050502,124255,28.947,34.781,7.0, 4/05/2020 (096)  5:04:06.150,24,24,,4.3,,(096),2020-04-05T05:04:06.150000Z
124256,202004051408,124256,33.153,35.588,15.0, 4/05/2020 (096) 14:10:02.890,11,11,,1.0,,(096),2020-04-05T14:10:02.890000Z
124257,202004051447,124257,29.433,34.789,8.0, 4/05/2020 (096) 14:47:59.730,10,10,,1.5,,(096),2020-04-05T14:47:59.730000Z
124258,202004051806,124258,33.133,35.612,14.0, 4/05/2020 (096) 18:07:39.760,9,9,,0.9,,(096),2020-04-05T18:07:39.760000Z
124259,202004051808,124259,33.163,35.582,16.0, 4/05/2020 (096) 18:10:30.370,9,9,,0.6,,(096),2020-04-05T18:10:30.370000Z
124260,202004051827,124260,33.131,35.585,5.0, 4/05/2020 (096) 18:28:41.270,39,39,,2.1,2.0,(096),2020-04-05T18:28:41.270000Z
124261,202004051830,124261,33.136,35.597,14.0, 4/05/2020 (096) 18:31:57.150,11,11,,1.0,,(096),2020-04-05T18:31:57.150000Z
124262,202004051936,124262,33.14,35.596,16.0, 4/05/2020 (096) 19:37:19.870,9,9,,0.8,,(096),2020-04-05T19:37:19.870000Z
124263,202004052238,124263,33.141,35.592,17.0, 4/05/2020 (096) 22:40:22.380,6,6,,0.7,,(096),2020-04-05T22:40:22.380000Z
124264,202004052348,124264,33.137,35.585,12.0, 4/05/2020 (096) 23:49:35.330,6,6,,0.7,,(096),2020-04-05T23:49:35.330000Z
124265,202004052355,124265,33.158,35.583,13.0, 4/05/2020 (096) 23:57:23.950,6,6,,0.8,,(096),2020-04-05T23:57:23.950000Z
124266,202004061632,124266,33.517,35.097,12.0, 4/06/2020 (097) 16:34:10.170,23,23,,1.6,,(097),2020-04-06T16:34:10.170000Z
124267,202004062148,124267,32.974,35.431,10.0, 4/06/2020 (097) 21:49:36.900,21,21,,0.9,,(097),2020-04-06T21:49:36.900000Z
124268,202004071953,124268,33.111,35.643,18.0, 4/07/2020 (098) 19:54:44.870,11,11,,1.3,,(098),2020-04-07T19:54:44.870000Z
124269,202004072033,124269,32.972,35.678,30.0, 4/07/2020 (098) 20:35:28.390,15,15,,1.1,,(098),2020-04-07T20:35:28.390000Z
124270,202004072312,124270,33.138,35.596,16.0, 4/07/2020 (098) 23:14:17.090,15,15,,1.0,,(098),2020-04-07T23:14:17.090000Z
124271,202004081018,124271,31.427,35.021,1.0, 4/08/2020 (099) 10:21:10.310,12,12,,2.2,,(099),2020-04-08T10:21:10.310000Z
124272,202004081311,124272,32.285,35.317,1.0, 4/08/2020 (099) 13:12:47.980,46,46,,2.2,,(099),2020-04-08T13:12:47.980000Z
124273,202004091458,124273,32.57,35.302,12.0, 4/09/2020 (100) 15:00:30.320,29,29,,1.7,,(100),2020-04-09T15:00:30.320000Z
124274,202004101305,124274,33.419,35.174,1.0, 4/10/2020 (101) 13:06:56.110,5,5,,1.2,,(101),2020-04-10T13:06:56.110000Z
124275,202004101548,124275,32.569,35.295,19.0, 4/10/2020 (101) 15:50:21.710,21,21,,1.3,,(101),2020-04-10T15:50:21.710000Z
124276,202004101630,124276,30.741,35.259,20.0, 4/10/2020 (101) 16:31:06.220,75,75,,3.6,,(101),2020-04-10T16:31:06.220000Z
124277,202004112338,124277,32.708,35.128,1.0, 4/11/2020 (102) 23:39:40.340,7,7,,1.1,,(102),2020-04-11T23:39:40.340000Z
124278,202004120848,124278,27.759,34.136,1.0, 4/12/2020 (103)  8:49:28.330,28,28,,3.5,,(103),2020-04-12T08:49:28.330000Z
124279,202004122036,124279,33.887,35.536,0.0, 4/12/2020 (103) 20:37:20.330,15,15,,1.6,,(103),2020-04-12T20:37:20.330000Z
124280,202004122205,124280,33.988,35.653,1.0, 4/12/2020 (103) 22:06:09.500,19,19,,1.8,,(103),2020-04-12T22:06:09.500000Z
124281,202004130908,124281,32.639,35.192,18.0, 4/13/2020 (104)  9:10:22.060,16,16,,1.6,,(104),2020-04-13T09:10:22.060000Z
