plt_num,pickTime,Phase,evid,confidence
17588.6282737,2018-02-26 15:04:42.848,P,121984,0.0
17592.1738963,2018-03-02 04:10:24.643,P,121992,0.0
17592.1739242,2018-03-02 04:10:27.051,S,121992,0.0
17597.3712928,2018-03-07 08:54:39.694,P,121998,
17597.3713273,2018-03-07 08:54:42.676,S,121998,1.0
17604.1777303,2018-03-14 04:15:55.902,S,122006,0.0
17610.3015513,2018-03-20 07:14:14.030,S,122015,1.0
17616.238911099994,2018-03-26 05:44:01.917,S,122026,2.0
17617.054461400006,2018-03-27 01:18:25.468,P,122029,0.0
17620.757363099998,2018-03-30 18:10:36.168,P,122033,
17622.0123905,2018-04-01 00:17:50.537,S,122045,0.0
17624.92654,2018-04-03 22:14:13.058,S,122047,1.0
17626.738912599998,2018-04-05 17:44:02.050,P,122049,
17632.105058,2018-04-11 02:31:17.014,P,122060,
17632.1051972,2018-04-11 02:31:29.036,S,122060,2.0
17638.6569384,2018-04-17 15:45:59.476,P,122067,
17639.404111099993,2018-04-18 09:41:55.202,P,122068,
17639.4041565,2018-04-18 09:41:59.120,S,122068,2.0
17640.2381135,2018-04-19 05:42:53.007,P,122070,
17640.238145599997,2018-04-19 05:42:55.783,S,122070,0.0
17641.7113324,2018-04-20 17:04:19.115,P,122073,
17641.7113652,2018-04-20 17:04:21.957,S,122073,0.0
17642.2643325,2018-04-21 06:20:38.327,P,122074,
17642.264409,2018-04-21 06:20:44.940,S,122074,2.0
17644.536054900003,2018-04-23 12:51:55.145,P,122075,0.0
17644.5406838,2018-04-23 12:58:35.078,P,122076,
17645.0437197,2018-04-24 01:02:57.385,P,122077,
17645.0437395,2018-04-24 01:02:59.090,S,122077,0.0
17649.198266900006,2018-04-28 04:45:30.259,P,122080,
17649.285306499998,2018-04-28 06:50:50.481,P,122083,
17651.757770599994,2018-04-30 18:11:11.381,P,122089,
17651.7578068,2018-04-30 18:11:14.508,S,122089,1.0
17656.213311000003,2018-05-05 05:07:10.067,P,122102,
17656.213346599998,2018-05-05 05:07:13.149,S,122102,0.0
17656.2139931,2018-05-05 05:08:09.007,P,122103,
17656.2140281,2018-05-05 05:08:12.029,S,122103,0.0
17659.6389998,2018-05-08 15:20:09.584,S,122116,0.0
17661.904970400006,2018-05-10 21:43:09.441,P,122125,
17661.9049971,2018-05-10 21:43:11.749,S,122125,0.0
17664.7959938,2018-05-13 19:06:13.863,S,122129,0.0
17667.340380200007,2018-05-16 08:10:08.852,P,122138,
17667.340409599998,2018-05-16 08:10:11.387,S,122138,0.0
17669.6558995,2018-05-18 15:44:29.718,P,122144,
17669.6559707,2018-05-18 15:44:35.872,S,122144,1.0
17678.9683203,2018-05-27 23:14:22.876,P,122166,
17679.134167,2018-05-28 03:13:12.029,P,122169,
17680.7136862,2018-05-29 17:07:42.488,P,122173,
17681.495126499998,2018-05-30 11:52:58.929,S,122175,1.0
17683.8652838,2018-06-01 20:46:00.524,S,122178,0.0
17684.3544154,2018-06-02 08:30:21.488,P,122180,
17684.3544305,2018-06-02 08:30:22.797,S,122180,0.0
17689.588979900003,2018-06-07 14:08:07.861,P,122186,
17689.5890116,2018-06-07 14:08:10.604,S,122186,0.0
17689.9912878,2018-06-07 23:47:27.269,P,122188,
17689.991356900002,2018-06-07 23:47:33.237,S,122188,0.0
17690.462785,2018-06-08 11:06:24.624,S,122191,0.0
17690.465104400002,2018-06-08 11:09:45.019,S,122192,0.0
17691.1037463,2018-06-09 02:29:23.682,P,122195,
17691.1038151,2018-06-09 02:29:29.626,S,122195,1.0
17691.678454599998,2018-06-09 16:16:58.476,P,122202,
17695.1623343,2018-06-13 03:53:45.682,S,122207,0.0
17696.032183099996,2018-06-14 00:46:20.615,S,122210,2.0
17696.282127000002,2018-06-14 06:46:15.775,S,122211,2.0
17696.890248199998,2018-06-14 21:21:57.445,S,122213,1.0
17697.471815599998,2018-06-15 11:19:24.871,P,122214,
17697.4718862,2018-06-15 11:19:30.965,S,122214,2.0
17697.707573599993,2018-06-15 16:58:54.355,S,122217,2.0
17699.5660499,2018-06-17 13:35:06.713,P,122220,
17699.5660765,2018-06-17 13:35:09.007,S,122220,0.0
17699.653958400002,2018-06-17 15:41:42.009,P,122221,
17704.764166999998,2018-06-22 18:20:24.027,P,122232,
17704.764186700002,2018-06-22 18:20:25.729,S,122232,2.0
17709.869314900006,2018-06-27 20:51:48.806,S,122239,2.0
17712.7666914,2018-06-30 18:24:02.134,P,122242,
17712.7668119,2018-06-30 18:24:12.550,S,122242,1.0
17714.249742,2018-07-02 05:59:37.711,P,122246,
17714.2497708,2018-07-02 05:59:40.194,S,122246,1.0
17714.2576735,2018-07-02 06:11:02.987,P,122247,
17714.2577014,2018-07-02 06:11:05.398,S,122247,0.0
17716.0765069,2018-07-04 01:50:10.194,P,122249,
17716.0765384,2018-07-04 01:50:12.917,S,122249,2.0
17716.0795062,2018-07-04 01:54:29.338,P,122250,
17716.0795373,2018-07-04 01:54:32.026,S,122250,0.0
17716.082139,2018-07-04 01:58:16.805,P,122251,
17716.117990900002,2018-07-04 02:49:54.412,P,122252,
17716.118019499998,2018-07-04 02:49:56.880,S,122252,2.0
17716.1401448,2018-07-04 03:21:48.509,P,122253,
17716.140173800002,2018-07-04 03:21:51.020,S,122253,2.0
17716.1524349,2018-07-04 03:39:30.377,P,122254,
17716.1524653,2018-07-04 03:39:32.998,S,122254,2.0
17716.1537578,2018-07-04 03:41:24.669,P,122255,
17716.1611482,2018-07-04 03:52:03.207,P,122256,
17716.1611803,2018-07-04 03:52:05.975,S,122256,2.0
17716.1650773,2018-07-04 03:57:42.682,P,122257,
17716.172604,2018-07-04 04:08:32.983,P,122258,
17716.176259,2018-07-04 04:13:48.780,P,122259,
17716.1762851,2018-07-04 04:13:51.036,S,122259,2.0
17716.1800996,2018-07-04 04:19:20.601,P,122260,
17716.180126299998,2018-07-04 04:19:22.911,S,122260,0.0
17716.183108700006,2018-07-04 04:23:40.589,P,122261,
17716.183134799998,2018-07-04 04:23:42.849,S,122261,1.0
17716.1856582,2018-07-04 04:27:20.865,P,122262,
17716.191098900006,2018-07-04 04:35:10.945,P,122263,
17716.194168,2018-07-04 04:39:36.113,P,122264,
17716.211506599993,2018-07-04 05:04:34.168,P,122265,
17716.2115398,2018-07-04 05:04:37.037,S,122265,0.0
17716.2120895,2018-07-04 05:05:24.536,P,122266,
17716.224078,2018-07-04 05:22:40.336,P,122268,
17716.224108500002,2018-07-04 05:22:42.978,S,122268,1.0
17716.2302337,2018-07-04 05:31:32.189,P,122269,
17716.248213,2018-07-04 05:57:25.601,P,122270,
17716.2542055,2018-07-04 06:06:03.356,P,122271,
17716.255285799998,2018-07-04 06:07:36.691,P,122272,
17716.255316799998,2018-07-04 06:07:39.372,S,122272,2.0
17716.2562912,2018-07-04 06:09:03.563,S,122273,2.0
17716.261722299998,2018-07-04 06:16:52.806,P,122274,
17716.2617535,2018-07-04 06:16:55.502,S,122274,2.0
17716.286668700002,2018-07-04 06:52:48.179,P,122275,
17716.2866967,2018-07-04 06:52:50.591,S,122275,2.0
17716.2969468,2018-07-04 07:07:36.206,P,122276,
17716.2969679,2018-07-04 07:07:38.025,S,122276,1.0
17716.312991799998,2018-07-04 07:30:42.492,P,122277,
17716.313020200007,2018-07-04 07:30:44.946,S,122277,2.0
17716.3296974,2018-07-04 07:54:45.859,P,122278,
17716.3297259,2018-07-04 07:54:48.316,S,122278,2.0
17716.3742856,2018-07-04 08:58:58.275,P,122279,
17716.377991,2018-07-04 09:04:18.418,P,122280,
17716.378021,2018-07-04 09:04:21.014,S,122280,2.0
17716.452755500002,2018-07-04 10:51:58.075,P,122281,
17716.4527833,2018-07-04 10:52:00.474,S,122281,2.0
17716.4698374,2018-07-04 11:16:33.949,P,122282,
17716.4698651,2018-07-04 11:16:36.341,S,122282,2.0
17716.4993473,2018-07-04 11:59:03.606,P,122283,
17716.520258200002,2018-07-04 12:29:10.306,P,122284,
17716.5202896,2018-07-04 12:29:13.017,S,122284,2.0
17716.5339616,2018-07-04 12:48:54.281,P,122285,
17716.533961700006,2018-07-04 12:48:54.288,P,122286,
17716.719844799998,2018-07-04 17:16:34.589,P,122287,
17716.719873299997,2018-07-04 17:16:37.053,S,122287,0.0
17716.7202932,2018-07-04 17:17:13.331,P,122288,
17716.720320900004,2018-07-04 17:17:15.726,S,122288,0.0
17716.732788999998,2018-07-04 17:35:12.965,P,122289,
17716.7596754,2018-07-04 18:13:55.956,P,122290,
17716.7597032,2018-07-04 18:13:58.355,S,122290,0.0
17716.769923,2018-07-04 18:28:41.346,P,122291,
17716.7745973,2018-07-04 18:35:25.206,P,122292,
17716.7746293,2018-07-04 18:35:27.972,S,122292,0.0
17716.775762999998,2018-07-04 18:37:05.926,P,122293,
17716.7757906,2018-07-04 18:37:08.305,S,122293,0.0
17716.7810209,2018-07-04 18:44:40.204,P,122294,
17716.781048700002,2018-07-04 18:44:42.608,S,122294,2.0
17716.8149238,2018-07-04 19:33:29.412,P,122295,
17716.814951900004,2018-07-04 19:33:31.843,S,122295,0.0
17716.8234082,2018-07-04 19:45:42.471,P,122296,
17716.827401,2018-07-04 19:51:27.450,P,122297,
17716.8327643,2018-07-04 19:59:10.832,P,122299,
17716.8327954,2018-07-04 19:59:13.525,S,122299,0.0
17716.8367809,2018-07-04 20:04:57.868,P,122300,
17716.8368104,2018-07-04 20:05:00.418,S,122300,2.0
17716.839272499998,2018-07-04 20:08:33.147,P,122301,
17716.843755200003,2018-07-04 20:15:00.447,P,122302,
17716.850079099993,2018-07-04 20:24:06.835,S,122303,2.0
17716.8563448,2018-07-04 20:33:08.193,P,122304,
17716.856373500006,2018-07-04 20:33:10.674,S,122304,2.0
17716.856629400005,2018-07-04 20:33:32.778,P,122305,0.0
17716.8626997,2018-07-04 20:42:17.252,P,122306,
17716.8627341,2018-07-04 20:42:20.222,S,122306,0.0
17716.863455900002,2018-07-04 20:43:22.589,P,122307,
17716.8634848,2018-07-04 20:43:25.083,S,122307,0.0
17716.865492400004,2018-07-04 20:46:18.543,P,122308,
17716.8655251,2018-07-04 20:46:21.365,S,122308,1.0
17716.8727818,2018-07-04 20:56:48.347,P,122310,
17716.8728157,2018-07-04 20:56:51.274,S,122310,1.0
17716.8770561,2018-07-04 21:02:57.643,P,122311,
17716.881440200006,2018-07-04 21:09:16.436,P,122312,
17716.882232599994,2018-07-04 21:10:24.898,S,122313,0.0
17716.8868083,2018-07-04 21:17:00.233,P,122315,
17716.8868414,2018-07-04 21:17:03.093,S,122315,2.0
17716.893837599997,2018-07-04 21:27:07.568,S,122317,0.0
17716.8977351,2018-07-04 21:32:44.315,P,122318,
17716.901669400002,2018-07-04 21:38:24.235,S,122319,1.0
17716.909366,2018-07-04 21:49:29.219,P,122320,
17716.909395099996,2018-07-04 21:49:31.740,S,122320,0.0
17716.9114412,2018-07-04 21:52:28.522,P,122321,
17716.9193712,2018-07-04 22:03:53.669,P,122322,
17716.9266682,2018-07-04 22:14:24.130,P,122323,
17716.928951299997,2018-07-04 22:17:41.393,P,122324,
17716.928986000006,2018-07-04 22:17:44.393,S,122324,2.0
17716.9297692,2018-07-04 22:18:52.060,P,122325,
17716.9298011,2018-07-04 22:18:54.817,S,122325,2.0
17716.932143500002,2018-07-04 22:22:17.194,P,122326,
17716.9417458,2018-07-04 22:36:06.834,P,122328,0.0
17716.9445504,2018-07-04 22:40:09.156,P,122329,
17716.9474008,2018-07-04 22:44:15.427,P,122330,
17716.947432099998,2018-07-04 22:44:18.131,S,122330,2.0
17716.9593611,2018-07-04 23:01:28.801,P,122332,
17716.9593949,2018-07-04 23:01:31.717,S,122332,0.0
17716.9608955,2018-07-04 23:03:41.367,P,122333,
17716.9609225,2018-07-04 23:03:43.704,S,122333,0.0
17716.9763278,2018-07-04 23:25:54.721,P,122335,
17717.019455,2018-07-05 00:28:00.910,P,122340,
17717.0210595,2018-07-05 00:30:19.540,P,122341,
17717.021091799998,2018-07-05 00:30:22.333,S,122341,1.0
17717.024451499998,2018-07-05 00:35:12.613,S,122342,0.0
17717.026798,2018-07-05 00:38:35.346,P,122343,
17717.0300026,2018-07-05 00:43:12.225,S,122344,0.0
17717.0306785,2018-07-05 00:44:10.622,S,122345,2.0
17717.0378618,2018-07-05 00:54:31.260,P,122347,
17717.0378893,2018-07-05 00:54:33.635,S,122347,0.0
17717.0382934,2018-07-05 00:55:08.547,P,122348,
17717.041398400004,2018-07-05 00:59:36.820,P,122349,
17717.0555217,2018-07-05 01:19:57.073,P,122352,
17717.0555506,2018-07-05 01:19:59.575,S,122352,0.0
17717.058923900004,2018-07-05 01:24:51.028,P,122353,
17717.0589581,2018-07-05 01:24:53.978,S,122353,0.0
17717.066494299994,2018-07-05 01:35:45.109,S,122355,0.0
17717.0743621,2018-07-05 01:47:04.881,S,122356,1.0
17717.0761928,2018-07-05 01:49:43.053,S,122357,0.0
17717.092344999994,2018-07-05 02:12:58.605,P,122358,
17717.0923768,2018-07-05 02:13:01.352,S,122358,2.0
17717.0940948,2018-07-05 02:15:29.794,P,122359,
17717.100244999998,2018-07-05 02:24:21.172,P,122360,
17717.1002735,2018-07-05 02:24:23.626,S,122360,0.0
17717.1245877,2018-07-05 02:59:24.381,S,122361,0.0
17717.1591244,2018-07-05 03:49:08.350,P,122363,
17717.159158500002,2018-07-05 03:49:11.297,S,122363,2.0
17717.1667495,2018-07-05 04:00:07.156,P,122364,
17717.176138799998,2018-07-05 04:13:38.389,P,122366,
17717.179030900006,2018-07-05 04:17:48.270,S,122367,0.0
17717.1804922,2018-07-05 04:19:54.527,P,122368,
17717.1805214,2018-07-05 04:19:57.048,S,122368,1.0
17717.187824599998,2018-07-05 04:30:28.047,P,122369,
17717.1878572,2018-07-05 04:30:30.866,S,122369,1.0
17717.205027400007,2018-07-05 04:55:14.371,P,122370,
17717.2050607,2018-07-05 04:55:17.243,S,122370,0.0
17717.211678400006,2018-07-05 05:04:49.009,P,122371,
17717.2301688,2018-07-05 05:31:26.586,P,122372,
17717.2301973,2018-07-05 05:31:29.048,S,122372,0.0
17717.2677791,2018-07-05 06:25:36.111,S,122373,0.0
17717.297531,2018-07-05 07:08:26.678,P,122374,
17717.2999425,2018-07-05 07:11:55.035,S,122375,1.0
17717.3081991,2018-07-05 07:23:48.402,S,122376,1.0
17717.3541353,2018-07-05 08:29:57.291,P,122378,
17717.354170500006,2018-07-05 08:30:00.333,S,122378,2.0
17717.3564781,2018-07-05 08:33:19.712,P,122379,
17717.356505300002,2018-07-05 08:33:22.055,S,122379,0.0
17717.369177700002,2018-07-05 08:51:36.955,S,122381,0.0
17717.377050799998,2018-07-05 09:02:57.191,P,122382,
17717.3770783,2018-07-05 09:02:59.563,S,122382,0.0
17717.384839099996,2018-07-05 09:14:10.095,P,122383,
17717.384874400002,2018-07-05 09:14:13.150,S,122383,0.0
17717.4035033,2018-07-05 09:41:02.688,P,122385,
17717.4035373,2018-07-05 09:41:05.624,S,122385,1.0
17717.4198342,2018-07-05 10:04:33.674,P,122387,
17717.419863900002,2018-07-05 10:04:36.243,S,122387,0.0
17717.431526499997,2018-07-05 10:21:23.893,P,122388,
17717.432873299997,2018-07-05 10:23:20.256,P,122389,0.0
17717.4484334,2018-07-05 10:45:44.647,S,122392,0.0
17717.469847200002,2018-07-05 11:16:34.796,P,122393,
17717.469879900003,2018-07-05 11:16:37.621,S,122393,1.0
17717.5456238,2018-07-05 13:05:41.894,P,122394,
17717.632795700007,2018-07-05 15:11:13.548,P,122397,
17717.633857,2018-07-05 15:12:45.241,P,122398,
17717.6939509,2018-07-05 16:39:17.360,P,122399,
17717.702557900004,2018-07-05 16:51:41.003,P,122400,
17717.7420651,2018-07-05 17:48:34.426,P,122402,0.0
17717.7704095,2018-07-05 18:29:23.384,P,122403,
17717.775507700004,2018-07-05 18:36:43.867,P,122404,
17717.7755363,2018-07-05 18:36:46.336,S,122404,2.0
17717.82221,2018-07-05 19:43:58.940,P,122405,
17717.8222366,2018-07-05 19:44:01.241,S,122405,1.0
17717.855859,2018-07-05 20:32:26.215,P,122407,
17717.861921,2018-07-05 20:41:09.976,P,122408,
17717.8619574,2018-07-05 20:41:13.119,S,122408,0.0
17717.8643964,2018-07-05 20:44:43.845,P,122409,
17717.8653759,2018-07-05 20:46:08.481,P,122410,
17717.880979700003,2018-07-05 21:08:36.649,S,122412,0.0
17717.935771599998,2018-07-05 22:27:30.666,P,122413,
17717.9357998,2018-07-05 22:27:33.106,S,122413,2.0
17717.946603599998,2018-07-05 22:43:06.547,P,122414,
17717.946633300002,2018-07-05 22:43:09.115,S,122414,0.0
17717.9538342,2018-07-05 22:53:31.272,P,122415,
17717.9538613,2018-07-05 22:53:33.614,S,122415,0.0
17717.972703,2018-07-05 23:20:41.539,P,122416,
17717.987150099998,2018-07-05 23:41:29.768,P,122417,
17717.9871785,2018-07-05 23:41:32.221,S,122417,1.0
17717.993119400002,2018-07-05 23:50:05.516,P,122418,
17717.9979164,2018-07-05 23:56:59.973,P,122419,
17717.9979438,2018-07-05 23:57:02.347,S,122419,0.0
17718.0230104,2018-07-06 00:33:08.101,P,122420,
17718.0230376,2018-07-06 00:33:10.446,S,122420,1.0
17718.0251062,2018-07-06 00:36:09.179,P,122421,
17718.0251358,2018-07-06 00:36:11.733,S,122421,1.0
17718.038350400002,2018-07-06 00:55:13.471,P,122422,
17718.0383853,2018-07-06 00:55:16.487,S,122422,0.0
17718.0401118,2018-07-06 00:57:45.657,P,122423,
17718.0412184,2018-07-06 00:59:21.272,S,122424,1.0
17718.0424534,2018-07-06 01:01:07.974,P,122425,
17718.045989500002,2018-07-06 01:06:13.495,P,122426,
17718.0574813,2018-07-06 01:22:46.387,S,122427,0.0
17718.0642628,2018-07-06 01:32:32.306,S,122429,0.0
17718.0686697,2018-07-06 01:38:53.058,P,122430,
17718.094457299998,2018-07-06 02:16:01.110,S,122433,0.0
17718.1133504,2018-07-06 02:43:13.476,S,122435,1.0
17718.1902303,2018-07-06 04:33:55.896,P,122441,
17718.235386,2018-07-06 05:38:57.348,P,122444,
17718.2354124,2018-07-06 05:38:59.633,S,122444,0.0
17718.257515,2018-07-06 06:10:49.299,S,122445,1.0
17718.3572198,2018-07-06 08:34:23.792,S,122447,0.0
17718.362382099996,2018-07-06 08:41:49.817,S,122448,0.0
17718.3888542,2018-07-06 09:19:57.003,S,122449,0.0
17718.4228129,2018-07-06 10:08:51.037,P,122451,
17718.4926376,2018-07-06 11:49:23.892,S,122453,0.0
17718.505535199998,2018-07-06 12:07:58.242,P,122454,
17718.533810599998,2018-07-06 12:48:41.236,P,122455,
17718.533840599994,2018-07-06 12:48:43.829,S,122455,0.0
17718.5385301,2018-07-06 12:55:29.003,P,122456,
17718.5385565,2018-07-06 12:55:31.280,S,122456,0.0
17718.5452786,2018-07-06 13:05:12.068,P,122457,0.0
17718.5453056,2018-07-06 13:05:14.406,S,122457,0.0
17718.5594357,2018-07-06 13:25:35.247,P,122459,
17718.5605926,2018-07-06 13:27:15.204,S,122460,0.0
17718.5753359,2018-07-06 13:48:29.025,S,122461,0.0
17718.6228402,2018-07-06 14:56:53.389,S,122463,1.0
17718.6276174,2018-07-06 15:03:46.146,P,122464,
17718.6276504,2018-07-06 15:03:48.997,S,122464,2.0
17718.6300352,2018-07-06 15:07:15.043,S,122465,0.0
17718.642260900004,2018-07-06 15:24:51.344,S,122466,0.0
17718.648571,2018-07-06 15:33:56.530,P,122467,
17718.6486032,2018-07-06 15:33:59.312,S,122467,0.0
17718.669896,2018-07-06 16:04:39.014,P,122469,
17718.669920400003,2018-07-06 16:04:41.122,S,122469,1.0
17718.6778438,2018-07-06 16:16:05.700,P,122470,
17718.6778711,2018-07-06 16:16:08.064,S,122470,1.0
17718.7176686,2018-07-06 17:13:26.568,P,122472,
17718.717693900002,2018-07-06 17:13:28.755,S,122472,0.0
17718.7288807,2018-07-06 17:29:35.290,P,122473,
17718.7289053,2018-07-06 17:29:37.422,S,122473,0.0
17718.7304187,2018-07-06 17:31:48.172,P,122474,
17718.730444099998,2018-07-06 17:31:50.373,S,122474,0.0
17718.7324462,2018-07-06 17:34:43.350,S,122475,0.0
17718.7700675,2018-07-06 18:28:53.832,P,122477,0.0
17718.770094299998,2018-07-06 18:28:56.144,S,122477,0.0
17718.7708069,2018-07-06 18:29:57.715,P,122478,
17718.7708324,2018-07-06 18:29:59.915,S,122478,0.0
17718.7747925,2018-07-06 18:35:42.075,P,122479,
17718.7789648,2018-07-06 18:41:42.562,P,122480,
17718.8171118,2018-07-06 19:36:38.456,S,122482,0.0
17718.833261,2018-07-06 19:59:53.753,P,122483,
17718.834101499997,2018-07-06 20:01:06.371,P,122484,
17718.8346925,2018-07-06 20:01:57.435,P,122485,
17718.8398935,2018-07-06 20:09:26.798,S,122486,0.0
17718.847702799998,2018-07-06 20:20:41.524,P,122487,
17718.847737,2018-07-06 20:20:44.480,S,122487,2.0
17718.8543778,2018-07-06 20:30:18.241,P,122489,
17718.8544007,2018-07-06 20:30:20.219,S,122489,0.0
17718.8903717,2018-07-06 21:22:08.118,P,122491,
17718.890396000006,2018-07-06 21:22:10.215,S,122491,2.0
17718.9003872,2018-07-06 21:36:33.449,P,122492,
17718.9194859,2018-07-06 22:04:03.583,P,122493,
17718.931042400003,2018-07-06 22:20:42.060,P,122495,
17718.931070099996,2018-07-06 22:20:44.452,S,122495,1.0
17718.948841999998,2018-07-06 22:46:19.952,P,122497,
17718.9547408,2018-07-06 22:54:49.606,P,122499,
17718.9547741,2018-07-06 22:54:52.484,S,122499,0.0
17718.9651298,2018-07-06 23:09:47.213,S,122500,0.0
17718.9881776,2018-07-06 23:42:58.540,P,122501,
17718.996388099997,2018-07-06 23:54:47.928,P,122503,
17719.0682061,2018-07-07 01:38:13.003,P,122504,
17719.0682309,2018-07-07 01:38:15.151,S,122504,2.0
17719.0887553,2018-07-07 02:07:48.460,P,122505,
17719.099324900002,2018-07-07 02:23:01.671,P,122506,
17719.1183956,2018-07-07 02:50:29.383,P,122507,
17719.1249842,2018-07-07 02:59:58.633,P,122508,
17719.1250158,2018-07-07 03:00:01.361,S,122508,0.0
17719.1639432,2018-07-07 03:56:04.695,P,122511,
17719.1865888,2018-07-07 04:28:41.275,P,122512,
17719.2937528,2018-07-07 07:03:00.243,S,122515,0.0
17719.3472476,2018-07-07 08:20:02.195,P,122517,
17719.3782056,2018-07-07 09:04:36.965,P,122519,
17719.378234,2018-07-07 09:04:39.419,S,122519,
17719.4177528,2018-07-07 10:01:33.844,P,122520,
17719.474717099998,2018-07-07 11:23:35.561,P,122522,0.0
17719.4906819,2018-07-07 11:46:34.913,P,122523,
17719.545617099997,2018-07-07 13:05:41.320,P,122524,0.0
17719.6406754,2018-07-07 15:22:34.352,P,122526,
17719.640709400002,2018-07-07 15:22:37.289,S,122526,0.0
17719.7244088,2018-07-07 17:23:08.921,P,122529,
17719.724437099998,2018-07-07 17:23:11.367,S,122529,1.0
17719.7316037,2018-07-07 17:33:30.561,P,122530,
17719.7316338,2018-07-07 17:33:33.159,S,122530,1.0
17719.743419299994,2018-07-07 17:50:31.426,P,122532,
17719.7434502,2018-07-07 17:50:34.096,S,122532,1.0
17719.7531403,2018-07-07 18:04:31.321,S,122533,1.0
17719.7537583,2018-07-07 18:05:24.713,S,122534,0.0
17719.7550343,2018-07-07 18:07:14.966,S,122535,0.0
17719.763292800002,2018-07-07 18:19:08.498,S,122536,0.0
17719.7697697,2018-07-07 18:28:28.100,P,122537,
17719.769795099994,2018-07-07 18:28:30.293,S,122537,0.0
17719.7921773,2018-07-07 19:00:44.121,P,122538,
17719.8593303,2018-07-07 20:37:26.137,P,122540,0.0
17719.859354700002,2018-07-07 20:37:28.245,S,122540,1.0
17719.8608747,2018-07-07 20:39:39.577,P,122541,0.0
17719.9809407,2018-07-07 23:32:33.279,P,122545,
17719.9817883,2018-07-07 23:33:46.510,S,122546,0.0
17720.0065585,2018-07-08 00:09:26.653,P,122547,
17720.269958700002,2018-07-08 06:28:44.434,P,122552,
17720.2699883,2018-07-08 06:28:46.992,S,122552,0.0
17720.3402373,2018-07-08 08:09:56.504,P,122553,
17720.3402722,2018-07-08 08:09:59.518,S,122553,0.0
17720.461167299996,2018-07-08 11:04:04.858,P,122554,
17720.461197599998,2018-07-08 11:04:07.474,S,122554,0.0
17720.5272325,2018-07-08 12:39:12.885,P,122555,
17720.5272571,2018-07-08 12:39:15.015,S,122555,0.0
17720.536357900004,2018-07-08 12:52:21.322,P,122556,
17720.5630934,2018-07-08 13:30:51.271,P,122557,
17720.5631278,2018-07-08 13:30:54.239,S,122557,0.0
17720.5791493,2018-07-08 13:53:58.503,P,122558,
17720.598675999998,2018-07-08 14:22:05.607,P,122559,
17720.618239099997,2018-07-08 14:50:15.855,P,122560,
17720.619269,2018-07-08 14:51:44.839,P,122561,
17720.619302000006,2018-07-08 14:51:47.693,S,122561,1.0
17720.762586200002,2018-07-08 18:18:07.444,P,122562,
17720.7626147,2018-07-08 18:18:09.906,S,122562,0.0
17720.7756272,2018-07-08 18:36:54.187,P,122563,
17720.7756551,2018-07-08 18:36:56.603,S,122563,0.0
17720.7922653,2018-07-08 19:00:51.722,P,122564,
17720.7922991,2018-07-08 19:00:54.643,S,122564,1.0
17720.8367888,2018-07-08 20:04:58.555,P,122565,
17720.837912,2018-07-08 20:06:35.595,P,122566,
17720.8532185,2018-07-08 20:28:38.077,P,122567,
17720.8616832,2018-07-08 20:40:49.432,P,122568,
17720.8617055,2018-07-08 20:40:51.355,S,122568,2.0
17720.8634083,2018-07-08 20:43:18.478,P,122569,
17720.8634362,2018-07-08 20:43:20.883,S,122569,0.0
17720.9035655,2018-07-08 21:41:08.060,P,122570,
17720.9035965,2018-07-08 21:41:10.739,S,122570,2.0
17720.904739200007,2018-07-08 21:42:49.462,P,122571,
17720.9135523,2018-07-08 21:55:30.919,P,122572,
17720.9135842,2018-07-08 21:55:33.678,S,122572,2.0
17720.9144574,2018-07-08 21:56:49.122,P,122573,
17720.999270700002,2018-07-08 23:58:56.984,P,122574,
17720.9992954,2018-07-08 23:58:59.120,S,122574,0.0
17721.0413646,2018-07-09 00:59:33.902,P,122575,
17721.1149024,2018-07-09 02:45:27.570,P,122576,
17721.2072886,2018-07-09 04:58:29.738,P,122577,
17721.2073189,2018-07-09 04:58:32.351,S,122577,1.0
17721.2216496,2018-07-09 05:19:10.527,S,122578,1.0
17721.2220383,2018-07-09 05:19:44.110,P,122579,
17721.2220641,2018-07-09 05:19:46.337,S,122579,0.0
17721.226883900006,2018-07-09 05:26:42.771,P,122580,
17721.226909599998,2018-07-09 05:26:44.986,S,122580,2.0
17721.2399098,2018-07-09 05:45:28.210,P,122581,
17721.2508819,2018-07-09 06:01:16.197,P,122582,
17721.250913900003,2018-07-09 06:01:18.963,S,122582,0.0
17721.252351099996,2018-07-09 06:03:23.132,P,122583,
17721.25238,2018-07-09 06:03:25.631,S,122583,0.0
17721.270868900006,2018-07-09 06:30:03.076,S,122584,0.0
17721.271236200002,2018-07-09 06:30:34.803,S,122585,1.0
17721.3536401,2018-07-09 08:29:14.503,P,122590,
17721.593436099996,2018-07-09 14:14:32.881,P,122594,0.0
17721.636220599998,2018-07-09 15:16:09.463,P,122597,
17721.6362521,2018-07-09 15:16:12.179,S,122597,0.0
17721.644224900007,2018-07-09 15:27:41.027,S,122598,2.0
17721.775731499998,2018-07-09 18:37:03.204,P,122599,
17721.813430000002,2018-07-09 19:31:20.351,P,122600,
17721.828101299998,2018-07-09 19:52:27.955,S,122601,0.0
17721.8631296,2018-07-09 20:42:54.397,P,122603,
17721.8631634,2018-07-09 20:42:57.318,S,122603,2.0
17721.8641132,2018-07-09 20:44:19.376,P,122604,
17721.865251299998,2018-07-09 20:45:57.708,P,122605,
